CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;NAME_INCOME_TYPE;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;FLAG_WORK_PHONE;FLAG_PHONE;FLAG_EMAIL;OCCUPATION_TYPE;CNT_FAM_MEMBERS;opentime;y
F;N;N; 2;  67500,0;Working;Secondary / secondary special;Married;Municipal apartment;-13891;  -248;1;1;0;Core staff; 4;-52;0
F;N;N; 2;  67500,0;Working;Secondary / secondary special;Married;Municipal apartment;-13891;  -248;1;1;0;Core staff; 4;-40;0
F;N;N; 2;  67500,0;Working;Secondary / secondary special;Married;Municipal apartment;-13891;  -248;1;1;0;Core staff; 4; -4;0
F;Y;N; 0;  67500,0;Working;Secondary / secondary special;Married;Municipal apartment;-14902; -1831;0;0;0;Sales staff; 2;-11;0
M;N;N; 0; 180000,0;Working;Higher education;Married;House / apartment;-14344; -3443;0;0;0;Laborers; 2;-43;0
M;N;N; 0; 180000,0;Working;Higher education;Married;House / apartment;-14344; -3443;0;0;0;Laborers; 2;-28;0
M;N;N; 0; 180000,0;Working;Higher education;Married;House / apartment;-14344; -3443;0;0;0;Laborers; 2;-10;0
M;N;N; 0; 180000,0;Working;Higher education;Married;House / apartment;-14344; -3443;0;0;0;Laborers; 2;-10;0
M;N;N; 0; 180000,0;Working;Higher education;Married;House / apartment;-14344; -3443;0;0;0;Laborers; 2; -6;0
M;N;N; 0; 180000,0;Working;Higher education;Married;House / apartment;-14344; -3443;0;0;0;Laborers; 2;-12;0
M;N;N; 0; 112500,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment; -8652;  -552;1;0;0;Security staff; 1; -6;0
F;N;N; 1;  36000,0;Working;Secondary / secondary special;Married;Rented apartment;-13160; -5543;1;0;0;Laborers; 3; -1;0
F;N;N; 1;  36000,0;Working;Secondary / secondary special;Married;Rented apartment;-13160; -5543;1;0;0;Laborers; 3;-21;0
F;N;N; 2; 315000,0;Commercial associate;Higher education;Married;House / apartment;-12932;  -309;1;1;0;Managers; 4;-21;0
F;N;N; 2; 315000,0;Commercial associate;Higher education;Married;House / apartment;-12932;  -309;1;1;0;Managers; 4; -6;0
F;N;N; 2; 315000,0;Commercial associate;Higher education;Married;House / apartment;-12932;  -309;1;1;0;Managers; 4;-20;0
F;N;N; 2; 315000,0;Commercial associate;Higher education;Married;House / apartment;-12932;  -309;1;1;0;Managers; 4;-25;0
M;Y;N; 0; 225000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -8958;  -217;1;1;0;Drivers; 1; -9;0
M;Y;N; 0; 225000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -8958;  -217;1;1;0;Drivers; 1;-35;0
M;Y;N; 0; 225000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -8958;  -217;1;1;0;Drivers; 1; -1;0
M;Y;N; 0; 225000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -8958;  -217;1;1;0;Drivers; 1; -6;0
M;Y;N; 0; 225000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -8958;  -217;1;1;0;Drivers; 1;-15;0
M;Y;N; 0; 225000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -8958;  -217;1;1;0;Drivers; 1;-42;0
F;Y;N; 1; 405000,0;Working;Secondary / secondary special;Married;Rented apartment;-13810; -1678;1;1;1;Core staff; 3; -5;0
F;Y;N; 1; 405000,0;Working;Secondary / secondary special;Married;Rented apartment;-13810; -1678;1;1;1;Core staff; 3;-28;0
F;Y;N; 1; 405000,0;Working;Secondary / secondary special;Married;Rented apartment;-13810; -1678;1;1;1;Core staff; 3;-28;0
F;Y;N; 1; 405000,0;Working;Secondary / secondary special;Married;Rented apartment;-13810; -1678;1;1;1;Core staff; 3;-48;0
F;Y;N; 1; 405000,0;Working;Secondary / secondary special;Married;Rented apartment;-13810; -1678;1;1;1;Core staff; 3;-40;0
F;Y;N; 1; 405000,0;Working;Secondary / secondary special;Married;Rented apartment;-13810; -1678;1;1;1;Core staff; 3;-48;0
F;Y;N; 1; 405000,0;Working;Secondary / secondary special;Married;Rented apartment;-13810; -1678;1;1;1;Core staff; 3;-42;0
F;Y;N; 1; 405000,0;Working;Secondary / secondary special;Married;Rented apartment;-13810; -1678;1;1;1;Core staff; 3; -6;0
F;Y;N; 1; 405000,0;Working;Secondary / secondary special;Married;Rented apartment;-13810; -1678;1;1;1;Core staff; 3;-54;0
F;Y;N; 1; 405000,0;Working;Secondary / secondary special;Married;Rented apartment;-13810; -1678;1;1;1;Core staff; 3; -1;0
F;Y;N; 1; 405000,0;Working;Secondary / secondary special;Married;Rented apartment;-13810; -1678;1;1;1;Core staff; 3; -8;0
F;Y;N; 1; 405000,0;Working;Secondary / secondary special;Married;Rented apartment;-13810; -1678;1;1;1;Core staff; 3;-24;0
F;Y;N; 1; 405000,0;Working;Secondary / secondary special;Married;Rented apartment;-13810; -1678;1;1;1;Core staff; 3;-42;0
F;Y;N; 1; 405000,0;Working;Secondary / secondary special;Married;Rented apartment;-13810; -1678;1;1;1;Core staff; 3;-48;0
F;Y;N; 0; 315000,0;Working;Higher education;Married;Co-op apartment;-13064; -2286;1;0;0;Medicine staff; 2;-33;0
F;Y;N; 0; 315000,0;Working;Higher education;Married;Co-op apartment;-13064; -2286;1;0;0;Medicine staff; 2;-33;0
F;Y;N; 0; 315000,0;Working;Higher education;Married;Co-op apartment;-13064; -2286;1;0;0;Medicine staff; 2;-19;0
F;Y;N; 0; 315000,0;Working;Higher education;Married;Co-op apartment;-13064; -2286;1;0;0;Medicine staff; 2;-31;0
F;Y;N; 0; 315000,0;Working;Higher education;Married;Co-op apartment;-13064; -2286;1;0;0;Medicine staff; 2;-33;0
F;Y;N; 0; 315000,0;Working;Higher education;Married;Co-op apartment;-13064; -2286;1;0;0;Medicine staff; 2;-50;0
F;Y;N; 0; 315000,0;Working;Higher education;Married;Co-op apartment;-13064; -2286;1;0;0;Medicine staff; 2;-46;0
F;Y;N; 0; 315000,0;Working;Higher education;Married;Co-op apartment;-13064; -2286;1;0;0;Medicine staff; 2;-34;0
F;Y;N; 0; 315000,0;Working;Higher education;Married;Co-op apartment;-13064; -2286;1;0;0;Medicine staff; 2;-44;0
F;Y;N; 0; 315000,0;Working;Higher education;Married;Co-op apartment;-13064; -2286;1;0;0;Medicine staff; 2;-50;0
F;Y;N; 0; 315000,0;Working;Higher education;Married;Co-op apartment;-13064; -2286;1;0;0;Medicine staff; 2;-33;0
F;Y;N; 0; 315000,0;Working;Higher education;Married;Co-op apartment;-13064; -2286;1;0;0;Medicine staff; 2;-33;0
F;Y;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-18341; -5574;1;1;0;Laborers; 2;-25;0
F;Y;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-18341; -5574;1;1;0;Laborers; 2;-42;0
F;Y;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-18341; -5574;1;1;0;Laborers; 2;-52;0
F;Y;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-18341; -5574;1;1;0;Laborers; 2;-50;0
F;Y;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-18341; -5574;1;1;0;Laborers; 2;-48;0
F;Y;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-18341; -5574;1;1;0;Laborers; 2;-42;0
F;Y;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-18341; -5574;1;1;0;Laborers; 2;-15;0
F;Y;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-18341; -5574;1;1;0;Laborers; 2;-21;0
F;Y;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-18341; -5574;1;1;0;Laborers; 2;-49;0
F;Y;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-18341; -5574;1;1;0;Laborers; 2;-48;0
F;N;N; 1; 135000,0;Working;Higher education;Separated;House / apartment;-13108; -2043;0;1;0;Core staff; 2;-51;0
F;N;N; 1; 135000,0;Working;Higher education;Separated;House / apartment;-13108; -2043;0;1;0;Core staff; 2;-18;0
F;N;N; 1; 135000,0;Working;Higher education;Separated;House / apartment;-13108; -2043;0;1;0;Core staff; 2; -4;0
F;N;N; 1; 135000,0;Working;Higher education;Separated;House / apartment;-13108; -2043;0;1;0;Core staff; 2;-51;0
F;N;N; 1; 135000,0;Working;Higher education;Separated;House / apartment;-13108; -2043;0;1;0;Core staff; 2;-47;0
F;N;N; 1; 135000,0;Working;Higher education;Separated;House / apartment;-13108; -2043;0;1;0;Core staff; 2;-45;0
F;N;N; 1; 135000,0;Working;Higher education;Separated;House / apartment;-13108; -2043;0;1;0;Core staff; 2; -8;0
F;N;N; 1; 135000,0;Working;Higher education;Separated;House / apartment;-13108; -2043;0;1;0;Core staff; 2;-39;0
F;N;N; 1; 135000,0;Working;Higher education;Separated;House / apartment;-13108; -2043;0;1;0;Core staff; 2; -9;0
F;Y;N; 0; 157500,0;Working;Incomplete higher;Single / not married;House / apartment;-11406; -3078;1;0;0;Managers; 1;-25;0
F;Y;N; 0; 157500,0;Working;Incomplete higher;Single / not married;House / apartment;-11406; -3078;1;0;0;Managers; 1;-48;0
F;Y;N; 0; 157500,0;Working;Incomplete higher;Single / not married;House / apartment;-11406; -3078;1;0;0;Managers; 1;-53;0
F;Y;N; 0; 157500,0;Working;Incomplete higher;Single / not married;House / apartment;-11406; -3078;1;0;0;Managers; 1; -4;0
F;Y;N; 0; 157500,0;Working;Incomplete higher;Single / not married;House / apartment;-11406; -3078;1;0;0;Managers; 1;-48;0
F;Y;N; 0; 157500,0;Working;Incomplete higher;Single / not married;House / apartment;-11406; -3078;1;0;0;Managers; 1;-15;0
F;Y;N; 0; 157500,0;Working;Incomplete higher;Single / not married;House / apartment;-11406; -3078;1;0;0;Managers; 1;-29;0
F;Y;N; 0; 157500,0;Working;Incomplete higher;Single / not married;House / apartment;-11406; -3078;1;0;0;Managers; 1;-43;0
F;N;N; 0; 202500,0;Commercial associate;Higher education;Married;House / apartment;-11309; -2713;1;0;0;Sales staff; 2;-53;0
F;N;N; 0; 202500,0;Commercial associate;Higher education;Married;House / apartment;-11309; -2713;1;0;0;Sales staff; 2;-48;1
F;N;N; 0; 202500,0;Commercial associate;Higher education;Married;House / apartment;-11309; -2713;1;0;0;Sales staff; 2;-49;0
F;N;N; 0; 202500,0;Commercial associate;Higher education;Married;House / apartment;-11309; -2713;1;0;0;Sales staff; 2;-60;0
F;N;N; 0; 202500,0;Commercial associate;Higher education;Married;House / apartment;-11309; -2713;1;0;0;Sales staff; 2;-43;0
F;N;N; 0; 202500,0;Commercial associate;Higher education;Married;House / apartment;-11309; -2713;1;0;0;Sales staff; 2;-26;0
F;N;N; 0; 202500,0;Commercial associate;Higher education;Married;House / apartment;-11309; -2713;1;0;0;Sales staff; 2;-34;0
F;N;N; 0; 202500,0;Commercial associate;Higher education;Married;House / apartment;-11309; -2713;1;0;0;Sales staff; 2;-40;0
F;N;N; 0; 202500,0;Commercial associate;Higher education;Married;House / apartment;-11309; -2713;1;0;0;Sales staff; 2;-23;0
F;N;N; 0; 202500,0;Commercial associate;Higher education;Married;House / apartment;-11309; -2713;1;0;0;Sales staff; 2;-38;0
F;N;N; 0; 202500,0;Commercial associate;Higher education;Married;House / apartment;-11309; -2713;1;0;0;Sales staff; 2;-44;0
F;N;N; 0; 202500,0;Commercial associate;Higher education;Married;House / apartment;-11309; -2713;1;0;0;Sales staff; 2; -5;0
F;N;N; 0; 202500,0;Commercial associate;Higher education;Married;House / apartment;-11309; -2713;1;0;0;Sales staff; 2;-56;0
F;Y;N; 0; 112500,0;State servant;Secondary / secondary special;Married;House / apartment;-11664;  -460;1;1;0;Core staff; 2; -5;0
F;Y;N; 0; 112500,0;State servant;Secondary / secondary special;Married;House / apartment;-11664;  -460;1;1;0;Core staff; 2; -8;0
F;Y;N; 0; 112500,0;State servant;Secondary / secondary special;Married;House / apartment;-11664;  -460;1;1;0;Core staff; 2; -4;0
F;Y;N; 0; 112500,0;State servant;Secondary / secondary special;Married;House / apartment;-11664;  -460;1;1;0;Core staff; 2; -4;0
F;Y;N; 0; 112500,0;State servant;Secondary / secondary special;Married;House / apartment;-11664;  -460;1;1;0;Core staff; 2; -7;0
M;N;N; 0;  90000,0;Working;Secondary / secondary special;Single / not married;With parents; -8919;  -947;0;0;0;Laborers; 1;-22;0
M;N;N; 0;  90000,0;Working;Secondary / secondary special;Single / not married;With parents; -8919;  -947;0;0;0;Laborers; 1;-26;0
M;N;N; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-13077; -1525;1;0;0;Drivers; 2; -2;0
M;N;N; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-13077; -1525;1;0;0;Drivers; 2;-11;0
M;N;N; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-13077; -1525;1;0;0;Drivers; 2;-27;0
M;Y;N; 0; 315000,0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;-14011;  -978;0;0;0;Managers; 2;-25;0
M;Y;N; 0; 315000,0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;-14011;  -978;0;0;0;Managers; 2;-42;0
M;Y;N; 0; 315000,0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;-14011;  -978;0;0;0;Managers; 2; -3;0
M;Y;N; 0; 315000,0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;-14011;  -978;0;0;0;Managers; 2;-11;0
F;Y;N; 2; 112500,0;Working;Secondary / secondary special;Married;House / apartment;-11870; -1497;1;1;0;Sales staff; 4;-11;0
F;Y;N; 2; 112500,0;Working;Secondary / secondary special;Married;House / apartment;-11870; -1497;1;1;0;Sales staff; 4;-22;0
F;Y;N; 2; 112500,0;Working;Secondary / secondary special;Married;House / apartment;-11870; -1497;1;1;0;Sales staff; 4;-60;0
F;Y;N; 2; 112500,0;Working;Secondary / secondary special;Married;House / apartment;-11870; -1497;1;1;0;Sales staff; 4;-35;0
F;Y;N; 2; 112500,0;Working;Secondary / secondary special;Married;House / apartment;-11870; -1497;1;1;0;Sales staff; 4;-20;0
F;N;N; 0; 112500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15002; -1466;1;1;0;Laborers; 2;-33;0
F;N;N; 0; 112500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15002; -1466;1;1;0;Laborers; 2;-57;0
F;N;N; 0; 112500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15002; -1466;1;1;0;Laborers; 2;-52;0
F;Y;N; 0; 247500,0;Working;Higher education;Married;House / apartment;-15858; -1801;1;0;0;Laborers; 2;-42;0
F;Y;N; 0; 247500,0;Working;Higher education;Married;House / apartment;-15858; -1801;1;0;0;Laborers; 2;-27;0
F;Y;N; 0; 247500,0;Working;Higher education;Married;House / apartment;-15858; -1801;1;0;0;Laborers; 2;-20;0
F;Y;N; 0; 247500,0;Working;Higher education;Married;House / apartment;-15858; -1801;1;0;0;Laborers; 2; -5;0
F;Y;N; 0; 247500,0;Working;Higher education;Married;House / apartment;-15858; -1801;1;0;0;Laborers; 2;-20;0
F;Y;N; 0; 247500,0;Working;Higher education;Married;House / apartment;-15858; -1801;1;0;0;Laborers; 2; -9;0
F;Y;N; 0; 247500,0;Working;Higher education;Married;House / apartment;-15858; -1801;1;0;0;Laborers; 2;-13;0
F;Y;N; 0; 247500,0;Working;Higher education;Married;House / apartment;-15858; -1801;1;0;0;Laborers; 2;-31;0
F;N;N; 0; 315000,0;Commercial associate;Higher education;Married;House / apartment;-16188;  -309;1;1;1;Sales staff; 2;-17;0
F;N;N; 0; 315000,0;Commercial associate;Higher education;Married;House / apartment;-16188;  -309;1;1;1;Sales staff; 2;-41;0
F;N;N; 0; 315000,0;Commercial associate;Higher education;Married;House / apartment;-16188;  -309;1;1;1;Sales staff; 2;-31;0
F;N;N; 0; 315000,0;Commercial associate;Higher education;Married;House / apartment;-16188;  -309;1;1;1;Sales staff; 2; -6;0
F;N;N; 0; 315000,0;Commercial associate;Higher education;Married;House / apartment;-16188;  -309;1;1;1;Sales staff; 2;-48;0
F;N;N; 0; 315000,0;Commercial associate;Higher education;Married;House / apartment;-16188;  -309;1;1;1;Sales staff; 2;-59;0
F;N;N; 0; 315000,0;Commercial associate;Higher education;Married;House / apartment;-16188;  -309;1;1;1;Sales staff; 2;-11;0
F;N;N; 0; 315000,0;Commercial associate;Higher education;Married;House / apartment;-16188;  -309;1;1;1;Sales staff; 2;-11;0
F;N;N; 0; 315000,0;Commercial associate;Higher education;Married;House / apartment;-16188;  -309;1;1;1;Sales staff; 2;-59;0
F;N;N; 0; 315000,0;Commercial associate;Higher education;Married;House / apartment;-16188;  -309;1;1;1;Sales staff; 2; -9;0
F;N;N; 0; 315000,0;Commercial associate;Higher education;Married;House / apartment;-16188;  -309;1;1;1;Sales staff; 2;-23;0
F;N;N; 0; 315000,0;Commercial associate;Higher education;Married;House / apartment;-16188;  -309;1;1;1;Sales staff; 2;-26;0
F;N;N; 0; 315000,0;Commercial associate;Higher education;Married;House / apartment;-16188;  -309;1;1;1;Sales staff; 2;-37;0
F;N;N; 0; 315000,0;Commercial associate;Higher education;Married;House / apartment;-16188;  -309;1;1;1;Sales staff; 2;-56;0
F;N;N; 0; 315000,0;Commercial associate;Higher education;Married;House / apartment;-16188;  -309;1;1;1;Sales staff; 2;-31;0
F;N;N; 0; 315000,0;Commercial associate;Higher education;Married;House / apartment;-16188;  -309;1;1;1;Sales staff; 2;-11;0
M;N;N; 1; 157500,0;Working;Higher education;Separated;With parents;-10862; -1160;1;1;0;Laborers; 2; -2;0
M;N;N; 1; 157500,0;Working;Higher education;Separated;With parents;-10862; -1160;1;1;0;Laborers; 2; -3;0
M;N;N; 1; 157500,0;Working;Higher education;Separated;With parents;-10862; -1160;1;1;0;Laborers; 2; -5;0
M;N;N; 1; 157500,0;Working;Higher education;Separated;With parents;-10862; -1160;1;1;0;Laborers; 2; -7;0
M;N;N; 1; 157500,0;Working;Higher education;Separated;With parents;-10862; -1160;1;1;0;Laborers; 2; -8;0
M;N;N; 1; 157500,0;Working;Higher education;Separated;With parents;-10862; -1160;1;1;0;Laborers; 2; -8;0
M;N;N; 1; 157500,0;Working;Higher education;Separated;With parents;-10862; -1160;1;1;0;Laborers; 2;-10;0
M;N;N; 1; 157500,0;Working;Higher education;Separated;With parents;-10862; -1160;1;1;0;Laborers; 2;-11;0
M;N;N; 1; 157500,0;Working;Higher education;Separated;With parents;-10862; -1160;1;1;0;Laborers; 2;-22;0
M;N;N; 1; 157500,0;Working;Higher education;Separated;With parents;-10862; -1160;1;1;0;Laborers; 2;-23;0
M;N;N; 1; 157500,0;Working;Higher education;Separated;With parents;-10862; -1160;1;1;0;Laborers; 2;-25;0
M;Y;N; 0; 306000,0;Working;Higher education;Married;House / apartment;-13053; -2866;1;0;0;Accountants; 2;-17;0
M;Y;N; 0; 306000,0;Working;Higher education;Married;House / apartment;-13053; -2866;1;0;0;Accountants; 2;-17;0
M;Y;N; 0; 306000,0;Working;Higher education;Married;House / apartment;-13053; -2866;1;0;0;Accountants; 2;-32;0
F;N;N; 0;  99000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-16378;  -370;1;0;0;Core staff; 1;-60;0
F;N;N; 0;  99000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-16378;  -370;1;0;0;Core staff; 1;-17;0
F;N;N; 0;  99000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-16378;  -370;1;0;0;Core staff; 1;-17;0
F;N;N; 0;  99000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-16378;  -370;1;0;0;Core staff; 1;-16;0
F;N;N; 0;  99000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-16378;  -370;1;0;0;Core staff; 1; -8;0
F;N;N; 0;  99000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-16378;  -370;1;0;0;Core staff; 1;-40;0
F;N;N; 0;  99000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-16378;  -370;1;0;0;Core staff; 1;-53;0
F;N;N; 0;  99000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-16378;  -370;1;0;0;Core staff; 1;-41;0
F;N;N; 0;  99000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-16378;  -370;1;0;0;Core staff; 1;-56;0
F;N;N; 0;  99000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-16378;  -370;1;0;0;Core staff; 1;-55;0
F;N;N; 0;  99000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-16378;  -370;1;0;0;Core staff; 1;-17;0
F;N;N; 0;  99000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-16378;  -370;1;0;0;Core staff; 1;-11;0
F;N;N; 0;  99000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-16378;  -370;1;0;0;Core staff; 1;-46;0
M;N;N; 0; 157500,0;Working;Lower secondary;Married;House / apartment;-14809;  -248;1;0;0;Drivers; 2;-21;0
M;Y;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment; -9586; -1070;0;0;0;Laborers; 2;-18;0
M;Y;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment; -9586; -1070;0;0;0;Laborers; 2; -9;0
M;Y;N; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment; -9586; -1070;0;0;0;Laborers; 2;-16;0
F;Y;N; 2;  90000,0;Working;Secondary / secondary special;Married;House / apartment;-13135; -3657;1;1;0;High skill tech staff; 4;-26;0
F;Y;N; 2;  90000,0;Working;Secondary / secondary special;Married;House / apartment;-13135; -3657;1;1;0;High skill tech staff; 4;-15;0
F;Y;N; 2;  90000,0;Working;Secondary / secondary special;Married;House / apartment;-13135; -3657;1;1;0;High skill tech staff; 4;-36;0
F;Y;N; 2;  90000,0;Working;Secondary / secondary special;Married;House / apartment;-13135; -3657;1;1;0;High skill tech staff; 4;-54;0
F;Y;N; 2;  90000,0;Working;Secondary / secondary special;Married;House / apartment;-13135; -3657;1;1;0;High skill tech staff; 4;-31;0
F;Y;N; 2;  90000,0;Working;Secondary / secondary special;Married;House / apartment;-13135; -3657;1;1;0;High skill tech staff; 4;-44;0
M;Y;N; 0; 144000,0;Working;Secondary / secondary special;Married;House / apartment;-14767;  -613;1;0;0;Drivers; 2;-60;0
M;Y;N; 0; 144000,0;Working;Secondary / secondary special;Married;House / apartment;-14767;  -613;1;0;0;Drivers; 2;-37;0
M;Y;N; 0; 144000,0;Working;Secondary / secondary special;Married;House / apartment;-14767;  -613;1;0;0;Drivers; 2;-11;0
F;N;N; 0;  67500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15563;  -309;0;0;0;Cooking staff; 2;-45;0
F;N;N; 0;  67500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15563;  -309;0;0;0;Cooking staff; 2;-24;0
F;N;N; 0;  67500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15563;  -309;0;0;0;Cooking staff; 2; -8;0
F;N;N; 0;  67500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15563;  -309;0;0;0;Cooking staff; 2;-54;0
F;N;N; 0;  67500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15563;  -309;0;0;0;Cooking staff; 2;-50;0
F;N;N; 0;  67500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15563;  -309;0;0;0;Cooking staff; 2;-60;0
F;N;N; 0;  67500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15563;  -309;0;0;0;Cooking staff; 2;-59;0
F;N;N; 0;  67500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15563;  -309;0;0;0;Cooking staff; 2;-46;0
F;N;N; 0;  67500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15563;  -309;0;0;0;Cooking staff; 2;-27;0
F;N;N; 0;  67500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15563;  -309;0;0;0;Cooking staff; 2;-40;0
M;N;N; 0; 157500,0;Commercial associate;Secondary / secondary special;Civil marriage;Municipal apartment;-14697; -2470;1;0;0;Security staff; 2;-13;0
M;N;N; 0; 157500,0;Commercial associate;Secondary / secondary special;Civil marriage;Municipal apartment;-14697; -2470;1;0;0;Security staff; 2;-30;0
M;N;N; 0; 130500,0;Working;Secondary / secondary special;Single / not married;With parents;-11873; -3504;0;0;0;Laborers; 1;-24;0
M;N;N; 0; 130500,0;Working;Secondary / secondary special;Single / not married;With parents;-11873; -3504;0;0;0;Laborers; 1;-19;0
M;N;N; 0; 130500,0;Working;Secondary / secondary special;Single / not married;With parents;-11873; -3504;0;0;0;Laborers; 1;-51;0
M;N;N; 0; 130500,0;Working;Secondary / secondary special;Single / not married;With parents;-11873; -3504;0;0;0;Laborers; 1;-31;0
M;N;N; 0; 130500,0;Working;Secondary / secondary special;Single / not married;With parents;-11873; -3504;0;0;0;Laborers; 1;-44;0
F;N;N; 0; 315000,0;Commercial associate;Secondary / secondary special;Separated;House / apartment;-17617; -3262;1;1;1;Private service staff; 1; -9;0
F;N;N; 0; 234000,0;Working;Secondary / secondary special;Widow;House / apartment;-21932;-10232;1;0;0;Laborers; 1;-54;0
F;N;N; 0; 234000,0;Working;Secondary / secondary special;Widow;House / apartment;-21932;-10232;1;0;0;Laborers; 1;-35;0
F;N;N; 0; 234000,0;Working;Secondary / secondary special;Widow;House / apartment;-21932;-10232;1;0;0;Laborers; 1;-48;0
F;Y;N; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-19010; -6761;1;1;0;Cleaning staff; 2;-30;0
F;Y;N; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-19010; -6761;1;1;0;Cleaning staff; 2;-19;0
F;Y;N; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-19010; -6761;1;1;0;Cleaning staff; 2;-53;0
F;Y;N; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-19010; -6761;1;1;0;Cleaning staff; 2;-44;0
F;Y;N; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-19010; -6761;1;1;0;Cleaning staff; 2;-53;0
F;Y;N; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-19010; -6761;1;1;0;Cleaning staff; 2;-53;0
F;Y;N; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-19010; -6761;1;1;0;Cleaning staff; 2;-16;0
F;Y;N; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-19010; -6761;1;1;0;Cleaning staff; 2;-19;0
F;Y;N; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-19010; -6761;1;1;0;Cleaning staff; 2; -5;0
F;Y;N; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-19010; -6761;1;1;0;Cleaning staff; 2;-26;0
F;Y;N; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-19010; -6761;1;1;0;Cleaning staff; 2;-44;0
M;N;N; 1;  99000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-17876; -5239;0;0;0;Laborers; 2;-45;0
M;N;N; 1;  99000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-17876; -5239;0;0;0;Laborers; 2;-35;0
M;N;N; 1;  99000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-17876; -5239;0;0;0;Laborers; 2; -1;0
M;N;N; 1;  99000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-17876; -5239;0;0;0;Laborers; 2;  0;0
