CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;FLAG_WORK_PHONE;FLAG_PHONE;FLAG_EMAIL;opentime;y;less_factor_edu_Academic.degree;less_factor_edu_Incomplete.higher;less_factor_edu_Lower.secondary;less_factor_edu_Secondary...secondary.special;less_factor_house_House...apartment;less_factor_house_Municipal.apartment;less_factor_house_Office.apartment;less_factor_house_Rented.apartment;less_factor_house_With.parents;less_factor_income_Commercial.associate;less_factor_income_State.servant;less_factor_income_Working;less_factor_status_Civil.marriage;less_factor_status_Married;less_factor_status_Separated;less_factor_status_Single...not.married;less_factor_status_Widow;less_factor_work_Labor;less_factor_work_Office;less_factor_work_higher;CNT_CHILDREN_woe;AMT_INCOME_TOTAL_woe;DAYS_BIRTH_woe;DAYS_EMPLOYED_woe;CNT_FAM_MEMBERS_woe
1;1;2;0;0;0;-23;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446; 0,267087010; 0,3323693; 0,20992860; 0,16302846
1;1;2;0;0;0;-13;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446; 0,267087010; 0,3323693; 0,20992860; 0,16302846
1;1;2;0;0;0;-29;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446; 0,267087010; 0,3323693; 0,20992860; 0,16302846
2;2;2;0;0;0;-28;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;-0,058258738;-0,207443858;-0,3496619; 0,09974701;-0,06688219
2;2;2;0;0;0;-32;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;-0,058258738;-0,207443858;-0,3496619; 0,09974701;-0,06688219
2;2;2;0;0;0;-32;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;-0,058258738;-0,207443858;-0,3496619; 0,09974701;-0,06688219
2;2;2;0;0;0;-12;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;-0,058258738;-0,207443858;-0,3496619; 0,09974701;-0,06688219
2;2;2;0;0;0;-39;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;-0,058258738;-0,207443858;-0,3496619; 0,09974701;-0,06688219
1;1;1;0;0;0;-32;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;-0,058258738; 0,100502009;-0,1801923;-0,09733078;-0,06688219
1;1;1;0;0;0;-32;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;-0,058258738; 0,100502009;-0,1801923;-0,09733078;-0,06688219
1;1;1;0;0;0;-32;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;-0,058258738; 0,100502009;-0,1801923;-0,09733078;-0,06688219
1;1;1;0;0;0;-11;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;-0,058258738; 0,100502009;-0,1801923;-0,09733078;-0,06688219
1;1;2;0;0;0;-53;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446; 0,100502009;-0,3496619; 0,39452970; 0,16302846
1;1;2;0;0;0;-53;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446; 0,100502009;-0,3496619; 0,39452970; 0,16302846
1;1;2;0;0;0;-46;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446; 0,100502009;-0,3496619; 0,39452970; 0,16302846
1;1;2;0;0;0;-40;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446; 0,100502009;-0,3496619; 0,39452970; 0,16302846
1;1;1;1;1;0;-31;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0; 0,022243446;-0,207443858;-0,1382294;-0,85306538; 0,16302846
1;1;1;1;1;0;-31;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0; 0,022243446;-0,207443858;-0,1382294;-0,85306538; 0,16302846
1;1;1;1;1;0;-57;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0; 0,022243446;-0,207443858;-0,1382294;-0,85306538; 0,16302846
1;1;1;1;1;0;-19;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0; 0,022243446;-0,207443858;-0,1382294;-0,85306538; 0,16302846
1;1;1;1;1;0;-13;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0; 0,022243446;-0,207443858;-0,1382294;-0,85306538; 0,16302846
1;1;1;1;1;0;-12;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0; 0,022243446;-0,207443858;-0,1382294;-0,85306538; 0,16302846
1;2;1;0;0;0;-13;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446;-0,276168616; 0,1633635; 0,20992860; 0,16302846
1;2;1;0;0;0;-10;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446;-0,276168616; 0,1633635; 0,20992860; 0,16302846
1;2;1;0;0;0; -1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446;-0,276168616; 0,1633635; 0,20992860; 0,16302846
1;2;1;0;0;0;  0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446;-0,276168616; 0,1633635; 0,20992860; 0,16302846
2;1;2;1;0;0;-49;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0; 0,022243446; 0,065892626; 0,3323693;-0,25276835;-0,02502654
2;1;2;1;0;0;-49;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0; 0,022243446; 0,065892626; 0,3323693;-0,25276835;-0,02502654
2;1;2;1;0;0;-47;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0; 0,022243446; 0,065892626; 0,3323693;-0,25276835;-0,02502654
2;1;2;1;0;0; -3;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0; 0,022243446; 0,065892626; 0,3323693;-0,25276835;-0,02502654
2;1;2;1;0;0; -3;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0; 0,022243446; 0,065892626; 0,3323693;-0,25276835;-0,02502654
2;1;2;1;0;0; -3;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0; 0,022243446; 0,065892626; 0,3323693;-0,25276835;-0,02502654
2;1;1;0;0;0;-14;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0; 0,022243446;-0,207443858; 0,1633635;-0,12438910;-0,02502654
2;1;1;0;0;0;-16;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0; 0,022243446;-0,207443858; 0,1633635;-0,12438910;-0,02502654
2;1;1;0;0;0;-24;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0; 0,022243446;-0,207443858; 0,1633635;-0,12438910;-0,02502654
1;1;1;1;1;0;-14;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0; 0,022243446; 0,068175211;-0,1382294;-0,70064570;-0,02502654
1;1;1;1;1;0;-60;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0; 0,022243446; 0,068175211;-0,1382294;-0,70064570;-0,02502654
1;1;1;1;1;0; -1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0; 0,022243446; 0,068175211;-0,1382294;-0,70064570;-0,02502654
1;1;1;1;1;0;-21;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0; 0,022243446; 0,068175211;-0,1382294;-0,70064570;-0,02502654
2;2;2;0;0;0;-19;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923;-0,26797777;-0,06688219
2;2;2;0;0;0;-17;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923;-0,26797777;-0,06688219
2;2;2;0;0;0;-16;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923;-0,26797777;-0,06688219
2;2;2;0;0;0;-16;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923;-0,26797777;-0,06688219
2;2;2;0;0;0;-15;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923;-0,26797777;-0,06688219
2;2;2;0;0;0;-13;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923;-0,26797777;-0,06688219
2;2;2;0;0;0;-11;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923;-0,26797777;-0,06688219
2;2;2;0;0;0;-10;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923;-0,26797777;-0,06688219
2;2;2;0;0;0;-10;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923;-0,26797777;-0,06688219
2;2;2;0;0;0; -9;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923;-0,26797777;-0,06688219
2;2;2;0;0;0; -4;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923;-0,26797777;-0,06688219
2;2;2;0;0;0; -3;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923;-0,26797777;-0,06688219
2;2;2;0;0;0; -2;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923;-0,26797777;-0,06688219
2;2;2;0;0;0; -1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923;-0,26797777;-0,06688219
2;2;2;0;0;0;-24;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923;-0,26797777;-0,06688219
1;1;2;0;0;0;-27;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0; 0,022243446;-0,276168616;-0,1801923;-0,58772372;-0,02502654
1;1;2;0;0;0;-34;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0; 0,022243446;-0,276168616;-0,1801923;-0,58772372;-0,02502654
1;1;2;0;0;0;-34;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0; 0,022243446;-0,276168616;-0,1801923;-0,58772372;-0,02502654
1;1;2;0;0;0;-27;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0; 0,022243446;-0,276168616;-0,1801923;-0,58772372;-0,02502654
1;1;2;0;0;0; -3;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0; 0,022243446;-0,276168616;-0,1801923;-0,58772372;-0,02502654
2;1;2;0;0;0;-60;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0; 0,022243446; 0,100502009;-0,3496619; 0,05907597;-0,02502654
2;1;2;0;0;0;-11;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0; 0,022243446; 0,100502009;-0,3496619; 0,05907597;-0,02502654
2;1;2;0;0;0;-20;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0; 0,022243446; 0,100502009;-0,3496619; 0,05907597;-0,02502654
2;1;2;0;0;0;-28;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0; 0,022243446; 0,100502009;-0,3496619; 0,05907597;-0,02502654
2;1;2;0;0;0;-24;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0; 0,022243446; 0,100502009;-0,3496619; 0,05907597;-0,02502654
2;1;2;0;0;0; -7;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0; 0,022243446; 0,100502009;-0,3496619; 0,05907597;-0,02502654
1;1;2;0;0;0;-19;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;-0,058258738;-0,276168616;-0,2606944;-0,70064570;-0,06688219
2;2;1;1;1;0;-49;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0; 0,022243446; 0,152645745;-0,1382294;-0,34779717;-0,02502654
2;2;1;1;1;0; -6;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0; 0,022243446; 0,152645745;-0,1382294;-0,34779717;-0,02502654
2;2;1;1;1;0; -6;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0; 0,022243446; 0,152645745;-0,1382294;-0,34779717;-0,02502654
1;1;2;0;0;0;-33;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446; 0,065892626; 0,3323693;-0,85306538; 0,16302846
1;1;2;0;0;0;-33;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446; 0,065892626; 0,3323693;-0,85306538; 0,16302846
1;1;2;0;0;0;-33;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446; 0,065892626; 0,3323693;-0,85306538; 0,16302846
1;1;2;0;0;0;-33;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446; 0,065892626; 0,3323693;-0,85306538; 0,16302846
1;1;2;0;0;0;-22;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446; 0,065892626; 0,3323693;-0,85306538; 0,16302846
1;1;2;0;0;0;-13;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446; 0,065892626; 0,3323693;-0,85306538; 0,16302846
1;1;2;0;1;0;-14;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0; 0,022243446;-0,148577122;-0,1382294;-1,15247673; 0,16302846
1;1;2;0;1;0; -7;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0; 0,022243446;-0,148577122;-0,1382294;-1,15247673; 0,16302846
1;1;2;0;1;0;-25;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0; 0,022243446;-0,148577122;-0,1382294;-1,15247673; 0,16302846
1;1;2;0;1;0;-13;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0; 0,022243446;-0,148577122;-0,1382294;-1,15247673; 0,16302846
1;1;2;0;1;0;-19;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0; 0,022243446;-0,148577122;-0,1382294;-1,15247673; 0,16302846
1;1;2;0;1;0;-12;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0; 0,022243446;-0,148577122;-0,1382294;-1,15247673; 0,16302846
1;1;2;0;1;0;-12;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0; 0,022243446;-0,148577122;-0,1382294;-1,15247673; 0,16302846
2;2;2;1;0;0;-51;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923; 0,45912101;-0,06688219
2;2;2;1;0;0;-28;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923; 0,45912101;-0,06688219
2;2;2;1;0;0;-38;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923; 0,45912101;-0,06688219
2;2;2;1;0;0;-51;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923; 0,45912101;-0,06688219
2;2;2;1;0;0;-30;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923; 0,45912101;-0,06688219
2;2;2;1;0;0; -8;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923; 0,45912101;-0,06688219
2;2;2;1;0;0; -6;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,1801923; 0,45912101;-0,06688219
2;2;1;0;0;1;-28;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738;-0,207443858; 0,1725206; 0,39452970;-0,06688219
2;2;1;0;0;1; -8;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738;-0,207443858; 0,1725206; 0,39452970;-0,06688219
1;1;1;0;0;0; -8;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446;-0,207443858;-0,1382294; 0,09974701; 0,16302846
1;1;1;0;0;0;-56;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446;-0,207443858;-0,1382294; 0,09974701; 0,16302846
1;1;1;0;0;0;-10;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0; 0,022243446;-0,207443858;-0,1382294; 0,09974701; 0,16302846
2;2;2;0;0;0;-18;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0; 0,022243446;-0,372612336;-0,1382294; 0,25820464;-0,02502654
2;2;2;0;0;0;-25;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0; 0,022243446;-0,372612336;-0,1382294; 0,25820464;-0,02502654
2;2;2;0;0;0;-12;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0; 0,022243446;-0,372612336;-0,1382294; 0,25820464;-0,02502654
2;2;1;0;0;0;-11;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;-0,058258738; 0,065892626;-0,3496619;-0,10214813;-0,06688219
1;1;2;0;0;0;-59;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0; 0,022243446; 0,152645745; 0,3323693;-1,17698515; 0,16302846
1;1;2;0;0;0;-39;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0; 0,022243446; 0,152645745; 0,3323693;-1,17698515; 0,16302846
1;1;2;0;0;0;-27;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0; 0,022243446; 0,152645745; 0,3323693;-1,17698515; 0,16302846
1;1;2;0;0;0;-26;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0; 0,022243446; 0,152645745; 0,3323693;-1,17698515; 0,16302846
1;1;2;0;0;0;-40;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0; 0,022243446; 0,152645745; 0,3323693;-1,17698515; 0,16302846
1;1;2;0;0;0;-17;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0; 0,022243446; 0,152645745; 0,3323693;-1,17698515; 0,16302846
1;1;2;0;0;0;-33;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0; 0,022243446; 0,068175211;-0,1382294; 0,34606815;-0,02502654
1;1;2;0;0;0;-33;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0; 0,022243446; 0,068175211;-0,1382294; 0,34606815;-0,02502654
1;1;2;0;0;0;-13;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0; 0,022243446; 0,068175211;-0,1382294; 0,34606815;-0,02502654
1;1;2;0;0;0;-36;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0; 0,022243446; 0,068175211;-0,1382294; 0,34606815;-0,02502654
1;1;2;0;0;0; -4;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0; 0,022243446; 0,068175211;-0,1382294; 0,34606815;-0,02502654
1;1;2;0;0;0;-37;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0; 0,022243446; 0,068175211;-0,1382294; 0,34606815;-0,02502654
1;2;2;0;0;0;-19;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0; 0,022243446;-0,207443858;-0,3496619;-0,12438910;-0,02502654
1;2;2;0;0;0; -5;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0; 0,022243446;-0,207443858;-0,3496619;-0,12438910;-0,02502654
1;2;2;0;0;0;-22;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0; 0,022243446;-0,207443858;-0,3496619;-0,12438910;-0,02502654
1;2;2;0;0;0;-19;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0; 0,022243446;-0,207443858;-0,3496619;-0,12438910;-0,02502654
1;2;2;0;0;0;-16;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0; 0,022243446;-0,207443858;-0,3496619;-0,12438910;-0,02502654
1;2;2;0;0;0; -5;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0; 0,022243446;-0,207443858;-0,3496619;-0,12438910;-0,02502654
2;2;2;0;0;0;-18;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1; 0,022243446; 0,374928917;-0,1801923; 0,45912101;-0,02502654
1;2;2;0;0;0;-35;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;-0,058258738;-0,148577122;-0,1801923;-0,34779717;-0,06688219
1;2;2;0;0;0;-49;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;-0,058258738;-0,148577122;-0,1801923;-0,34779717;-0,06688219
1;2;2;0;0;0; -9;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;-0,058258738;-0,148577122;-0,1801923;-0,34779717;-0,06688219
2;2;2;0;0;0;-47;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0; 0,022243446; 0,065892626; 0,1633635;-0,12438910; 0,16302846
2;2;2;0;0;0;-41;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0; 0,022243446; 0,065892626; 0,1633635;-0,12438910; 0,16302846
2;2;2;0;0;0;-28;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0; 0,022243446; 0,065892626; 0,1633635;-0,12438910; 0,16302846
2;2;2;0;0;0;-28;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0; 0,022243446; 0,065892626; 0,1633635;-0,12438910; 0,16302846
2;2;2;0;0;0;-24;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0; 0,022243446; 0,065892626; 0,1633635;-0,12438910; 0,16302846
2;2;2;0;0;0; -5;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0; 0,022243446; 0,065892626; 0,1633635;-0,12438910; 0,16302846
2;2;2;0;0;0;-43;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0; 0,022243446; 0,065892626; 0,1633635;-0,12438910; 0,16302846
2;2;2;0;0;0;-42;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0; 0,022243446; 0,065892626; 0,1633635;-0,12438910; 0,16302846
2;2;2;0;0;0;-14;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0; 0,022243446; 0,065892626; 0,1633635;-0,12438910; 0,16302846
2;2;2;0;0;0; -2;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0; 0,022243446; 0,065892626; 0,1633635;-0,12438910; 0,16302846
2;2;2;0;0;0;-12;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0; 0,022243446;-0,207443858;-0,1382294; 0,74860651;-0,02502654
2;2;2;0;0;0;-28;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0; 0,022243446;-0,207443858;-0,1382294; 0,74860651;-0,02502654
2;1;2;1;1;0;-32;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;-0,058258738; 0,001012166; 0,3323693;-0,12438910;-0,06688219
2;1;2;1;1;0;-52;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;-0,058258738; 0,001012166; 0,3323693;-0,12438910;-0,06688219
2;1;2;1;1;0;-52;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;-0,058258738; 0,001012166; 0,3323693;-0,12438910;-0,06688219
2;1;2;1;1;0;-48;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;-0,058258738; 0,001012166; 0,3323693;-0,12438910;-0,06688219
2;1;2;1;1;0;-32;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;-0,058258738; 0,001012166; 0,3323693;-0,12438910;-0,06688219
2;1;2;1;1;0;-22;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;-0,058258738; 0,001012166; 0,3323693;-0,12438910;-0,06688219
2;1;2;1;1;0;-19;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;-0,058258738; 0,001012166; 0,3323693;-0,12438910;-0,06688219
2;1;2;1;1;0;-18;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;-0,058258738; 0,001012166; 0,3323693;-0,12438910;-0,06688219
1;2;2;0;0;0;-42;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0; 0,022243446; 0,374928917; 0,3323693;-0,04455380;-0,02502654
1;2;2;0;0;0;-42;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0; 0,022243446; 0,374928917; 0,3323693;-0,04455380;-0,02502654
1;2;2;0;0;0;-22;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0; 0,022243446; 0,374928917; 0,3323693;-0,04455380;-0,02502654
1;2;2;0;0;0;-20;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0; 0,022243446; 0,374928917; 0,3323693;-0,04455380;-0,02502654
1;2;2;0;0;0;-25;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0; 0,022243446; 0,374928917; 0,3323693;-0,04455380;-0,02502654
1;2;2;0;0;0;-20;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0; 0,022243446; 0,374928917; 0,3323693;-0,04455380;-0,02502654
1;1;2;0;0;0; -8;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;-0,058258738; 0,152645745;-0,1801923;-0,04455380;-0,06688219
